"EXPOCODE","STNNBR","DATE","LATITUDE","LONGITUDE","CTDPRS","CTDTMP","CTDSAL","SALNTY","OXYGEN","OXYGEN_FLAG_W","SF6","SF6_FLAG_W","CFC12","CFC12_FLAG_W"
"  18HU20160430",38,20160506,52.9248,-51.319,"   1250.5","   3.5264","  34.9100","  34.9105","    279.7",2,"    1.391",2,"    1.941",2
"  18HU20160430",38,20160506,52.9248,-51.319,"   1100.7","   3.3520","  34.8710","  34.8713","    292.4",2,"    2.078",2,"    2.221",2
"  18HU20160430",38,20160506,52.9248,-51.319,"    950.9","   3.3504","  34.8662","  34.8659","    292.9",2,"    2.155",2,"    2.274",2
"  18HU20160430",38,20160506,52.9248,-51.319,"    800.5","   3.3637","  34.8633","  34.8635","    294.1",2,"    2.232",2,"    2.294",2
"  18HU20160430",38,20160506,52.9248,-51.319,"    650.8","   3.3906","  34.8627","  34.8620","    293.9",6,"    2.162",2,"    2.345",2
"  18HU20160430",38,20160506,52.9248,-51.319,"    499.7","   3.3679","  34.8566","  34.8564","    296.4",2,"    2.358",2,"    2.396",2
"  18HU20160430",38,20160506,52.9248,-51.319,"    369.8","   3.3786","  34.8536","  34.8531","    295.9",2,"    2.425",2,"    2.380",2
"  18HU20160430",38,20160506,52.9248,-51.319,"    260.0","   3.4183","  34.8469","  34.8469","    297.1",2,"    2.394",2,"    2.381",2
"  18HU20160430",38,20160506,52.9248,-51.319,"    169.7","   3.3460","  34.8168","  34.8235","    298.7",2,"     2.51",2,"    2.445",2
"  18HU20160430",38,20160506,52.9248,-51.319,"    100.8","   3.0688","  34.7227","  34.7248","    308.9",2,"    2.716",2,"    2.546",2
"  18HU20160430",38,20160506,52.9248,-51.319,"     50.9","   2.3305","  34.3744","  34.3777","   -999.0",9,"    3.117",2,"    2.731",2
"  18HU20160430",38,20160506,52.9248,-51.319,"     30.3","   1.9618","  34.2185","  34.2213","    337.5",2,"      3.2",2,"    2.828",2
"  18HU20160430",38,20160506,52.9248,-51.319,"     10.2","   2.4520","  34.1425","-999.0000","    345.2",2,"    3.287",2,"    2.854",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"   2700.3","   2.1849","  34.9057","  34.9004","    288.8",2,"    1.675",2,"    1.862",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"   2599.3","   2.2075","  34.9061","  34.9007","    290.5",2,"    1.531",2,"    1.827",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"   2511.3","   2.3597","  34.9094","  34.9031","    285.5",2,"    1.305",2,"    1.720",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"   2411.9","   2.5605","  34.9148","  34.9082","    282.7",2,"    1.272",2,"    1.660",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"   2290.1","   2.6531","  34.9175","  34.9107","    281.8",2,"    1.259",2,"    1.668",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"   2151.8","   2.8640","  34.9204","  34.9136","    280.1",2,"    1.228",2,"    1.680",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"   1991.2","   2.9763","  34.9210","  34.9141","    279.3",2,"    1.186",2,"    1.692",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"   1810.4","   3.0831","  34.9207","  34.9144","    277.2",2,"    1.055",2,"    1.660",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"   1609.7","   3.2701","  34.9207","  34.9135","    275.3",2,"    0.938",2,"    1.581",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"   1410.9","   3.4667","  34.9229","  34.9163","    274.6",2,"    1.216",2,"    1.752",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"   1210.4","   3.5297","  34.9065","  34.9008","   -999.0",9,"    1.686",2,"    2.050",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"   1030.8","   3.2731","  34.8566","  34.8501","    295.8",2,"    2.296",2,"    2.357",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"    849.8","   3.3492","  34.8638","  34.8578","    294.2",2,"    2.332",2,"    2.352",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"    670.8","   3.3645","  34.8624","  34.8558","    294.3",2,"    2.305",2,"    2.300",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"    509.8","   3.3804","  34.8598","  34.8551","    296.5",2,"    2.444",2,"    2.389",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"    370.6","   3.4435","  34.8619","  34.8551","    296.2",2,"    2.461",2,"    2.357",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"    250.4","   3.4920","  34.8603","  34.8541","    296.4",2,"     2.44",2,"    2.359",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"    149.7","   3.4983","  34.8505","  34.8431","    297.7",2,"    2.612",2,"    2.441",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"    100.0","   3.3571","  34.7948","  34.7987","    304.1",2,"    2.754",2,"    2.557",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"     50.9","   2.9808","  34.6154","-999.0000","    318.8",2,"    3.034",2,"    2.565",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"     20.5","   2.7621","  34.4803","  34.4696","    328.9",2,"    3.195",2,"    2.662",2
"  18HU20160430",42,20160507,55.4145,-53.8185,"      2.1","   1.9779","  33.9575","-999.0000","    338.6",2,"    3.244",2,"    2.835",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"   2165.9","   2.6845","  34.9170","  34.9184","    281.9",2,"    1.267",2,"    1.723",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"   1970.7","   2.8288","  34.9201","  34.9220","    281.3",2,"    1.122",2,"    1.676",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"   1900.5","   2.8873","  34.9206","  34.9224","    279.6",2,"    1.133",2,"    1.676",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"   1810.3","   2.9358","  34.9208","  34.9218","    279.6",2,"    1.154",2,"    1.673",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"   1690.2","   2.9954","  34.9214","  34.9230","    278.3",6,"    1.276",2,"    1.724",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"   1550.0","   3.1473","  34.9223","  34.9232","    277.8",2,"    1.148",2,"    1.705",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"   1391.4","   3.2693","  34.9230","  34.9246","    277.4",2,"    1.127",2,"    1.748",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"   1211.4","   3.3977","  34.9233","  34.9244","    275.4",2,"    1.132",2,"    1.754",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"   1031.0","   3.4600","  34.9204","  34.9214","    276.4",2,"     1.32",2,"    1.860",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"    891.3","   3.4218","  34.9018","  34.9051","    282.4",2,"    1.612",2,"    2.039",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"    671.0","   3.3004","  34.8671","  34.8694","    293.3",2,"    2.116",2,"    2.270",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"    510.0","   3.2293","  34.8533","  34.8542","    297.4",2,"    2.274",2,"    2.388",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"    370.3","   3.2543","  34.8537","  34.8558","    297.1",2,"    2.309",2,"    2.385",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"    251.1","   3.2589","  34.8494","  34.8510","    300.1",2,"    2.453",2,"    2.434",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"    160.2","   3.2178","  34.8098","  34.8213","    304.8",2,"    2.613",2,"    2.494",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"    100.1","   3.1391","  34.6940","  34.7096","    309.3",2,"    2.743",2,"    2.543",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"     49.5","   2.6934","  34.4564","  34.4675","    323.3",2,"    2.932",2,"    2.675",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"     19.0","   2.4035","  34.2225","-999.0000","   -999.0",9,"     3.06",2,"    2.788",2
"  18HU20160430",45,20160507,55.2672,-53.9517,"      2.9","   1.2511","  33.6401","-999.0000","   -999.0",9,"    3.369",2,"    2.971",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"   3156.5","   1.7054","  34.8997","  34.9031","    297.0",2,"    1.692",2,"    2.153",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"   3099.3","   1.7402","  34.8997","  34.9032","    299.9",2,"    1.886",2,"    2.113",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"   3020.6","   2.0258","  34.9007","  34.9045","    292.9",2,"    1.603",2,"    1.971",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"   2921.4","   2.3685","  34.9069","  34.9113","    286.3",2,"    1.431",2,"    1.781",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"   2809.9","   2.5457","  34.9121","  34.9165","    283.3",2,"    1.243",2,"    1.708",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"   2691.0","   2.6842","  34.9165","  34.9199","    281.5",2,"    1.073",2,"    1.621",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"   2562.6","   2.8761","  34.9190","  34.9238","    280.4",2,"    1.086",2,"    1.674",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"   2409.8","   3.0598","  34.9205","  34.9240","    279.4",2,"    1.089",2,"    1.686",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"   2230.3","   3.2686","  34.9218","  34.9256","    278.0",2,"    1.109",2,"    1.731",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"   2009.6","   3.5394","  34.9217","  34.9252","    274.4",2,"      1.2",2,"    1.759",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"   1788.4","   3.2939","  34.8493","  34.8537","    297.6",2,"    2.368",2,"    2.457",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"   1551.0","   3.2590","  34.8444","  34.8482","    299.0",2,"    2.348",2,"    2.435",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"   1311.0","   3.2343","  34.8413","  34.8450","    299.4",2,"    2.428",2,"    2.464",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"   1090.7","   3.2110","  34.8391","  34.8434","    300.2",6,"    2.416",2,"    2.445",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"    892.0","   3.1944","  34.8372","  34.8426","    300.4",2,"    2.507",2,"    2.498",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"    712.2","   3.1867","  34.8356","  34.8393","    301.4",2,"    2.534",2,"    2.462",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"    551.6","   3.2599","  34.8428","  34.8475","    299.0",2,"    2.454",2,"    2.398",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"    400.6","   3.3200","  34.8449","  34.8494","    298.6",2,"     2.58",2,"    2.456",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"    290.7","   3.3839","  34.8417","  34.8477","    299.8",2,"    2.662",2,"    2.495",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"    190.8","   3.7495","  34.8664","-999.0000","    291.7",2,"    2.461",2,"    2.393",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"     99.4","   3.7300","  34.8300","-999.0000","    292.5",2,"    2.646",2,"    2.471",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"     51.3","   3.8421","  34.8234","-999.0000","    290.9",2,"    2.521",2,"    2.450",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"     25.6","   3.1788","  34.6736","-999.0000","    301.0",2,"    2.808",2,"    2.561",2
"  18HU20160430",59,20160508,55.8455,-53.3912,"      3.0","   2.4139","  34.0449","-999.0000","    348.0",2,"    3.294",2,"    2.938",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"   3373.7","   1.6689","  34.9006","  34.9020","    297.1",2,"    2.013",2,"    2.239",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"   3301.2","   1.7118","  34.8997","  34.9024","    295.7",2,"    1.843",2,"    2.200",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"   3221.5","   1.8380","  34.8995","  34.9026","    295.9",2,"    1.797",2,"    2.122",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"   3120.6","   2.0804","  34.9025","  34.9053","    291.9",2,"    1.722",2,"    2.020",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"   2999.7","   2.3323","  34.9071","  34.9086","    287.3",2,"     1.48",2,"    1.823",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"   2860.2","   2.5993","  34.9146","  34.9197","   -999.0",9,"    1.344",2,"    1.736",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"   2700.6","   2.8097","  34.9187","  34.9210","    281.6",2,"    1.197",2,"    1.710",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"   2520.3","   2.9984","  34.9211","  34.9234","    280.0",2,"    1.347",2,"    1.709",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"   2318.8","   3.1682","  34.9205","  34.9230","    277.7",6,"    1.094",2,"    1.623",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"   2098.9","   3.3374","  34.9221","  34.9246","    277.6",2,"    1.246",2,"    1.819",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"   1740.4","   3.5880","  34.9158","  34.9181","    275.8",2,"    1.225",2,"    1.828",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"   1641.9","   3.3891","  34.8697","  34.8711","    291.4",2,"    1.981",2,"    2.215",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"   1400.1","   3.2777","  34.8488","  34.8512","    298.0",2,"    2.366",2,"    2.405",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"   1179.4","   3.2601","  34.8473","  34.8509","    301.2",2,"    2.386",2,"    2.369",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"    959.1","   3.2393","  34.8452","  34.8470","    299.8",2,"    2.389",2,"    2.481",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"    759.3","   3.2362","  34.8434","  34.8459","    299.8",2,"     2.41",2,"    2.452",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"    579.8","   3.2737","  34.8459","  34.8479","    298.3",2,"    2.406",2,"    2.432",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"    430.7","   3.2986","  34.8451","  34.8476","    298.1",2,"    2.428",2,"    2.431",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"    298.7","   3.3826","  34.8496","  34.8533","    294.5",2,"    2.372",2,"    2.414",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"    201.0","   3.5157","  34.8564","  34.8595","    296.1",2,"    2.513",2,"    2.436",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"    100.9","   3.3478","  34.8077","  34.8125","    311.7",2,"    2.729",2,"    2.568",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"     51.0","   3.2743","  34.7211","  34.7223","    305.6",2,"    2.771",2,"    2.550",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"     26.2","   3.0383","  34.5082","  34.5069","    332.6",2,"    3.166",2,"    2.764",2
"  18HU20160430",62,20160508,56.1098,-53.1115,"      2.3","   3.1477","  34.3667","  34.3719","    338.2",2,"    3.123",2,"    2.767",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   3537.2","   1.7775","  34.9011","  34.9040","    296.2",2,"    1.956",2,"    2.114",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   3459.4","   2.0471","  34.9007","  34.9039","    292.1",2,"     1.71",2,"    1.937",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   3380.8","   2.2567","  34.9038","  34.9053","    283.8",2,"    1.245",2,"    1.595",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   3281.5","   2.3025","  34.9053","  34.9072","    282.8",2,"    1.177",2,"    1.581",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   3160.0","   2.3377","  34.9068","  34.9085","    282.1",2,"    1.037",2,"    1.547",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   3030.8","   2.4804","  34.9110","  34.9121","    284.2",6,"     1.29",2,"    1.694",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   2859.8","   2.7306","  34.9210","  34.9235","    279.7",2,"      1.1",2,"    1.521",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   2660.3","   2.9490","  34.9229","  34.9269","    278.2",2,"    1.059",2,"    1.526",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   2441.9","   3.1309","  34.9210","  34.9234","    277.7",2,"    1.089",2,"    1.597",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   2211.1","   3.3177","  34.9210","  34.9225","    275.7",2,"    1.008",2,"    1.621",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   1970.0","   3.5471","  34.9221","  34.9252","    274.3",2,"     1.12",2,"    1.711",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   1730.3","   3.3826","  34.8669","  34.8691","    291.8",2,"    2.206",2,"    2.252",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   1500.7","   3.2767","  34.8479","  34.8501","    299.5",2,"    2.503",2,"    2.430",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   1280.1","   3.2586","  34.8471","  34.8488","    299.7",2,"    2.552",2,"    2.428",2
"  18HU20160430",77,20160508,56.537,-52.6722,"   1070.9","   3.2471","  34.8468","  34.8490","    299.7",2,"    2.548",2,"    2.399",2
"  18HU20160430",77,20160508,56.537,-52.6722,"    871.6","   3.2547","  34.8485","  34.8518","    299.8",2,"    2.626",2,"    2.453",2
"  18HU20160430",77,20160508,56.537,-52.6722,"    680.0","   3.2449","  34.8468","  34.8491","    299.3",2,"     2.43",2,"    2.446",2
"  18HU20160430",77,20160508,56.537,-52.6722,"    510.5","   3.2741","  34.8489","  34.8519","    297.5",2,"    2.349",2,"    2.408",2
"  18HU20160430",77,20160508,56.537,-52.6722,"    360.8","   3.2627","  34.8448","  34.8471","    298.8",2,"    2.493",2,"    2.426",2
"  18HU20160430",77,20160508,56.537,-52.6722,"    220.9","   3.3032","  34.8432","  34.8470","    301.4",2,"    2.772",2,"    2.482",2
"  18HU20160430",77,20160508,56.537,-52.6722,"    100.2","   3.3385","  34.8220","  34.8249","    307.5",2,"     2.83",2,"    2.535",2
"  18HU20160430",77,20160508,56.537,-52.6722,"     51.3","   3.4402","  34.8037","-999.0000","    321.4",2,"    3.053",2,"    2.619",2
"  18HU20160430",77,20160508,56.537,-52.6722,"     25.5","   3.8453","  34.7701","-999.0000","    329.2",2,"    3.116",2,"    2.651",2
"  18HU20160430",77,20160508,56.537,-52.6722,"      2.1","   3.8482","  34.7695","-999.0000","    329.9",2,"    3.135",2,"    2.654",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   3561.7","   1.7371","  34.9017","  34.9029","    294.9",2,"    1.948",2,"    2.222",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   3490.5","   1.8462","  34.9013","  34.9035","    296.0",2,"    1.867",2,"    2.129",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   3397.7","   2.0998","  34.9034","  34.9056","    290.8",2,"     1.57",2,"    1.944",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   3290.8","   2.3263","  34.9070","  34.9090","    285.2",6,"    1.304",2,"    1.763",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   3169.0","   2.5431","  34.9142","  34.9163","    281.5",2,"    1.134",2,"    1.589",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   3030.5","   2.7068","  34.9185","  34.9206","    282.1",2,"    1.273",2,"    1.674",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   2868.9","   2.8817","  34.9239","  34.9260","    278.9",2,"    1.093",2,"    1.594",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   2682.3","   3.0430","  34.9216","  34.9244","    278.3",2,"    1.191",2,"    1.652",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   2471.0","   3.2242","  34.9218","  34.9226","    277.0",2,"    1.096",2,"    1.670",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   2250.2","   3.4235","  34.9231","  34.9247","    275.1",2,"    1.101",2,"    1.728",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   2010.4","   3.6034","  34.9214","  34.9229","    274.4",2,"     1.33",2,"    1.799",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   1771.7","   3.3090","  34.8546","  34.8560","    297.1",2,"    2.433",2,"    2.410",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   1531.2","   3.2837","  34.8504","  34.8515","    297.8",2,"    2.597",2,"    2.442",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   1290.8","   3.2626","  34.8483","  34.8517","    299.6",2,"    2.595",2,"    2.458",2
"  18HU20160430",85,20160509,56.957,-52.2368,"   1069.0","   3.2505","  34.8479","  34.8501","    300.1",2,"    2.567",2,"    2.519",2
"  18HU20160430",85,20160509,56.957,-52.2368,"    869.1","   3.2288","  34.8459","  34.8483","    300.7",2,"    2.597",2,"    2.465",2
"  18HU20160430",85,20160509,56.957,-52.2368,"    682.4","   3.2122","  34.8437","  34.8461","    299.9",6,"    2.759",2,"    2.512",2
"  18HU20160430",85,20160509,56.957,-52.2368,"    510.8","   3.2015","  34.8413","  34.8437","    300.5",2,"     2.65",2,"    2.529",2
"  18HU20160430",85,20160509,56.957,-52.2368,"    360.5","   3.2051","  34.8395","  34.8421","    301.0",2,"    2.708",2,"    2.513",2
"  18HU20160430",85,20160509,56.957,-52.2368,"    219.9","   3.1922","  34.8304","  34.8341","    303.7",2,"     2.63",2,"    2.517",2
"  18HU20160430",85,20160509,56.957,-52.2368,"    100.3","   3.1960","  34.8188","  34.8217","    308.8",2,"    2.995",2,"    2.580",2
"  18HU20160430",85,20160509,56.957,-52.2368,"     49.5","   3.3621","  34.7808","-999.0000","    320.0",2,"    3.059",2,"    2.660",2
"  18HU20160430",85,20160509,56.957,-52.2368,"     26.4","   3.7399","  34.7174","-999.0000","    328.0",2,"    3.178",2,"    2.678",2
"  18HU20160430",85,20160509,56.957,-52.2368,"      2.7","   3.7416","  34.7139","-999.0000","    330.6",2,"    3.094",2,"    2.731",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   3508.8","   1.6061","  34.9034","  34.9072","   -999.0",9,"    2.033",2,"    2.145",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   3451.0","   1.6877","  34.9032","  34.9068","    298.4",2,"    1.962",2,"    2.116",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   3371.1","   1.9406","  34.9033","  34.9051","    294.6",2,"    1.831",2,"    2.024",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   3271.7","   2.1615","  34.9037","  34.9057","    290.7",2,"    1.521",2,"    1.888",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   3152.0","   2.3831","  34.9085","  34.9120","    286.1",2,"    1.335",2,"    1.734",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   3021.1","   2.6172","  34.9156","  34.9191","    283.5",2,"    1.234",2,"    1.672",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   2863.0","   2.8224","  34.9222","  34.9242","    280.2",2,"    1.181",2,"    1.592",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   2663.3","   3.0058","  34.9218","  34.9238","    279.8",2,"    1.192",2,"    1.638",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   2438.9","   3.2086","  34.9221","  34.9233","    278.4",2,"    1.167",2,"    1.655",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   2209.1","   3.4290","  34.9254","  34.9279","    277.2",2,"    1.419",2,"    1.750",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   1974.7","   3.6067","  34.9193","  34.9198","    277.9",2,"    1.565",2,"    1.904",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   1727.8","   3.2732","  34.8495","  34.8508","    298.2",2,"    2.414",2,"    2.350",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   1500.8","   3.2818","  34.8513","  34.8536","    297.9",2,"    2.318",2,"    2.360",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   1281.3","   3.2711","  34.8491","  34.8516","    298.7",2,"    2.443",2,"    2.380",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"   1071.8","   3.2763","  34.8490","  34.8511","    298.6",2,"    2.451",2,"    2.385",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"    872.3","   3.2965","  34.8495","  34.8519","    297.6",2,"    2.441",2,"    2.390",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"    681.8","   3.3476","  34.8514","  34.8299","    298.0",6,"    2.527",2,"    2.392",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"    511.7","   3.5078","  34.8673","  34.8699","    296.1",2,"    2.449",2,"    2.364",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"    362.3","   3.6105","  34.8710","  34.8739","    297.1",2,"    2.591",2,"    2.352",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"    221.2","   4.0296","  34.9067","  34.9099","    298.5",2,"    2.621",2,"    2.354",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"     98.8","   3.6547","  34.7578","  34.7613","    321.6",2,"    2.999",2,"    2.552",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"     51.1","   3.6487","  34.7519","-999.0000","    322.4",2,"    2.994",2,"    2.523",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"     27.2","   3.6477","  34.7502","-999.0000","    322.3",2,"    3.168",2,"    2.553",2
"  18HU20160430",94,20160510,59.0667,-49.9532,"      1.9","   3.6505","  34.7493","-999.0000","    322.4",2,"    3.111",2,"    2.604",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   3443.5","   1.6438","  34.9032","  34.9033","    299.8",2,"    1.849",2,"    2.085",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   3378.0","   1.6938","  34.9021","  34.9024","    297.6",2,"    1.845",2,"    2.103",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   3301.8","   1.8433","  34.9013","  34.9011","    296.0",2,"    1.807",2,"    2.037",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   3197.0","   2.0952","  34.9047","  34.9056","    292.0",2,"    1.662",2,"    1.998",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   3079.7","   2.2983","  34.9075","  34.9223","    279.1",2,"    1.099",2,"    1.625",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   2949.1","   2.5101","  34.9133","  34.9155","    284.0",6,"    1.291",2,"    1.666",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   2789.1","   2.6888","  34.9196","  34.9201","    282.0",2,"    1.178",2,"    1.625",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   2608.7","   2.8473","  34.9209","  34.9205","    281.6",2,"    1.262",2,"    1.687",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   2610.6","   2.8494","  34.9207","  34.9216","    281.9",2,"    1.186",2,"    1.715",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   2350.2","   3.0513","  34.9222","  34.9238","   -999.0",9,"    1.082",2,"    1.625",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   2050.5","   3.3174","  34.9246","  34.9259","    277.5",2,"    1.166",2,"    1.744",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   1780.7","   3.5312","  34.9263","  34.9267","    276.4",2,"     1.18",2,"    1.814",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   1497.6","   3.4716","  34.8876","  34.8876","    288.8",2,"    1.984",2,"    2.182",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   1278.9","   3.4122","  34.8702","  34.8716","    293.7",6,"    2.204",2,"    2.289",2
"  18HU20160430",106,20160510,59.481,-49.4853,"   1069.6","   3.4148","  34.8654","  34.8644","    295.4",2,"    2.322",2,"    2.348",2
