"EXPOCODE","STNNBR","DATE","year","latitude","longitude","PrDM","sf6_obs","Gamma","Delta","sf6_model","error","converged"
2866,106,20160510,2016,59.481,-49.4853,3443.5,1.849,15.3714634868948,14.2052854690624,1.84899999900467,9.90674817507205e-19,TRUE
2867,106,20160510,2016,59.481,-49.4853,3378,1.845,15.4219225266694,14.1986848860207,1.84499999901586,9.68534364107519e-19,TRUE
2868,106,20160510,2016,59.481,-49.4853,3301.8,1.807,15.9048335073756,14.1365292606469,1.80699999910029,8.09485028023743e-19,TRUE
2869,106,20160510,2016,59.481,-49.4853,3197,1.662,17.8353986649598,13.9797076224555,1.66199999816464,3.36854338551708e-18,TRUE
2870,106,20160510,2016,59.481,-49.4853,3079.7,1.099,25.7338360515972,12.2882638421885,1.09899999935295,4.18678260169399e-19,TRUE
2871,106,20160510,2016,59.481,-49.4853,2949.1,1.291,23.1258828517899,13.3760632039807,1.29099999338115,4.38092035591088e-17,TRUE
2872,106,20160510,2016,59.481,-49.4853,2789.1,1.178,24.654425709949,12.7616362497308,1.1779999992023,6.3632761999148e-19,TRUE
2873,106,20160510,2016,59.481,-49.4853,2608.7,1.262,23.516089160232,13.2245914507947,1.26199999684226,9.97129570202902e-18,TRUE
2874,106,20160510,2016,59.481,-49.4853,2610.6,1.186,24.5455536135721,12.8074196158449,1.18599999915097,7.20855639103584e-19,TRUE
2875,106,20160510,2016,59.481,-49.4853,2350.2,1.082,25.9670070157612,12.1810641341793,1.08199999935779,4.12435761290903e-19,TRUE
2876,106,20160510,2016,59.481,-49.4853,2050.5,1.166,24.8178961709905,12.692247363538,1.16599999925739,5.5146561534889e-19,TRUE
2877,106,20160510,2016,59.481,-49.4853,1780.7,1.18,24.6271994396695,12.7731174693747,1.17999999919073,6.54920782691641e-19,TRUE
2878,106,20160510,2016,59.481,-49.4853,1497.6,1.984,14.5557854317899,14.5555796662967,1.92164101246512,0.00388864332637582,FALSE
2879,106,20160510,2016,59.481,-49.4853,1278.9,2.204,16.2210204358889,16.2200754174787,1.84536626367799,0.128618156828289,FALSE
2880,106,20160510,2016,59.481,-49.4853,1069.6,2.322,15.9043418863985,15.8956665532947,1.85916131256138,0.214219650589905,FALSE
2881,106,20160510,2016,59.481,-49.4853,869.5,2.351,14.3222804950737,14.3214471229415,1.93283692997774,0.174860353130441,FALSE
2882,106,20160510,2016,59.481,-49.4853,680.2,2.483,14.9831901508237,14.9827840500831,1.90145337041937,0.338196482376593,FALSE
2883,106,20160510,2016,59.481,-49.4853,509.6,2.474,15.1916930702421,15.1913459650824,1.89176748210356,0.338994704896034,FALSE
2884,106,20160510,2016,59.481,-49.4853,359.4,2.502,14.9558253122954,14.954968249886,1.90271909885146,0.359137598481403,FALSE
2885,106,20160510,2016,59.481,-49.4853,220.3,2.671,15.8922210115449,15.8916953663549,1.85994127012339,0.657816263309055,FALSE
2886,106,20160510,2016,59.481,-49.4853,99.5,3.013,16.8035695223978,16.8029292743708,1.82013174907821,1.42293466405721,FALSE
2887,106,20160510,2016,59.481,-49.4853,49.7,3.064,16.7931556917251,16.7871110246085,1.82041933438067,1.54649287190221,FALSE
2888,106,20160510,2016,59.481,-49.4853,23.9,3.225,17.1254934654266,17.1249455843631,1.80648017957394,2.01219848094158,FALSE
2889,106,20160510,2016,59.481,-49.4853,4.7,3.081,16.8195339254142,16.8187711577901,1.81944617888631,1.59151804356654,FALSE
2890,108,20160511,2016,59.7533,-49.1602,3253.8,1.914,14.5627051496957,14.3154524411914,1.91399995594249,1.94106419485705e-15,TRUE
2891,108,20160511,2016,59.7533,-49.1602,3199.6,1.823,15.7084262272248,14.1818597598214,1.82300000676316,4.57402885668708e-17,TRUE
2892,108,20160511,2016,59.7533,-49.1602,3120.3,1.739,16.8146193014104,14.1002758452495,1.73899999763423,5.59687831413498e-18,TRUE
2893,108,20160511,2016,59.7533,-49.1602,3020.3,1.571,19.0634948207387,13.8129143322425,1.57099999868896,1.71881991067986e-18,TRUE
2894,108,20160511,2016,59.7533,-49.1602,2898.7,1.221,24.0703218313426,13.0034046307723,1.22099999867438,1.75725970822481e-18,TRUE
2895,108,20160511,2016,59.7533,-49.1602,2773.9,1.108,25.6105082877229,12.344225551455,1.10799999934919,4.23560108881407e-19,TRUE
2896,108,20160511,2016,59.7533,-49.1602,2621.2,0.988,27.2604856115412,11.5513607128081,0.98800000267663,7.16435068802782e-18,TRUE
2897,108,20160511,2016,59.7533,-49.1602,2460.3,1.142,25.1453922953378,12.5508303671383,1.14199999931769,4.65541160283244e-19,TRUE
2898,108,20160511,2016,59.7533,-49.1602,2257.6,1.072,26.1042924862462,12.117078456693,1.07199999935982,4.09835717655185e-19,TRUE
2899,108,20160511,2016,59.7533,-49.1602,2060.2,1.094,25.8023867205886,12.2569386127258,1.09399999935462,4.16515881066913e-19,TRUE
2900,108,20160511,2016,59.7533,-49.1602,1853.5,1.23,23.9484215927161,13.0527063269904,1.22999999844031,2.43262783787094e-18,TRUE
2901,108,20160511,2016,59.7533,-49.1602,1640.7,1.258,23.5700336062382,13.2033872567884,1.25799999713319,8.21861937599309e-18,TRUE
2902,108,20160511,2016,59.7533,-49.1602,1434.4,2.111,15.098316694133,15.0979778202351,1.89609367566332,0.0461847282399006,FALSE
2903,108,20160511,2016,59.7533,-49.1602,1231,2.125,15.1470491658597,15.1468633458999,1.89383796894501,0.0534358846014678,FALSE
2904,108,20160511,2016,59.7533,-49.1602,1029.7,2.374,14.4228853893505,14.4225210171726,1.92800246306471,0.198913802952344,FALSE
2905,108,20160511,2016,59.7533,-49.1602,842.2,2.36,14.3784634236433,14.3783898842407,1.93014873827637,0.184772107205395,FALSE
2906,108,20160511,2016,59.7533,-49.1602,658.4,2.497,15.0734920664331,15.0725948924632,1.8972307211408,0.359723187863282,FALSE
2907,108,20160511,2016,59.7533,-49.1602,478,2.43,14.6412716590821,14.6410646714375,1.91756901815135,0.262585511158368,FALSE
2908,108,20160511,2016,59.7533,-49.1602,331.9,2.513,15.3257115286117,15.325302190013,1.88559211310239,0.39364065654132,FALSE
2909,108,20160511,2016,59.7533,-49.1602,213.4,2.72,15.8841171517281,15.8838648474505,1.86031115709986,0.739064906606974,FALSE
2910,108,20160511,2016,59.7533,-49.1602,102.5,3.055,16.9156508936555,16.9002383937568,1.81492407390403,1.53778830248278,FALSE
2911,108,20160511,2016,59.7533,-49.1602,50,3.056,17.0892922376527,16.8313088296863,1.80049918287366,1.5762823018049,FALSE
2912,108,20160511,2016,59.7533,-49.1602,24,3.07,16.9423446662847,16.942184769862,1.81423436907736,1.57694731980653,FALSE
2913,108,20160511,2016,59.7533,-49.1602,1.6,3.143,17.0295242144976,17.0270107931941,1.81047193580902,1.77563104185656,FALSE
2914,110,20160511,2016,59.983,-48.8992,3048.2,1.848,15.3910324489176,14.2212751128914,1.84800001006028,1.01209169972935e-16,TRUE
2915,110,20160511,2016,59.983,-48.8992,2971,1.899,14.7473535538128,14.2894293272458,1.8989999478364,2.7210411065301e-15,TRUE
2916,110,20160511,2016,59.983,-48.8992,2869.5,1.839,15.5049797930138,14.2070589258652,1.83900000879237,7.73056950311629e-17,TRUE
2917,110,20160511,2016,59.983,-48.8992,2759.5,1.481,20.6207488760207,14.3009936876577,1.48099999924373,5.71949253219668e-19,TRUE
2918,110,20160511,2016,59.983,-48.8992,2639.7,1.343,22.4305478810788,13.638737440515,1.34299997399717,6.76146908204876e-16,TRUE
2919,110,20160511,2016,59.983,-48.8992,2499.3,1.197,24.39600090752,12.8697623589965,1.19699999905397,8.94982274379313e-19,TRUE
2920,110,20160511,2016,59.983,-48.8992,2339.2,1.113,25.5420291110827,12.3750820403055,1.11299999934656,4.26988435809164e-19,TRUE
2921,110,20160511,2016,59.983,-48.8992,2158.9,1.003,27.0536968299267,11.656175884137,1.00300000569819,3.24694189734946e-17,TRUE
2922,110,20160511,2016,59.983,-48.8992,1980.2,1.019,26.833256047951,11.7661334305297,1.0190000114296,1.30635739404941e-16,TRUE
2923,110,20160511,2016,59.983,-48.8992,1781,1.171,24.7497602136702,12.721264475713,1.17099999923714,5.81951649073289e-19,TRUE
2924,110,20160511,2016,59.983,-48.8992,1578.6,1.32,22.7373631425591,13.5238526344037,1.31999998575725,2.02856069289656e-16,TRUE
2925,110,20160511,2016,59.983,-48.8992,1380.9,1.557,19.251479820487,13.7780143181207,1.55699999867926,1.74435052764708e-18,TRUE
2926,110,20160511,2016,59.983,-48.8992,1180.6,2.143,15.338788344523,15.3381705519535,1.88498580890059,0.0665713228086829,FALSE
2927,110,20160511,2016,59.983,-48.8992,979.5,2.413,14.6738471405836,14.673772240467,1.91602595353131,0.246983202863466,FALSE
2928,110,20160511,2016,59.983,-48.8992,800.9,2.325,15.9422055706929,15.9241691797655,1.85719902678106,0.218837750544584,FALSE
2929,110,20160511,2016,59.983,-48.8992,642.3,2.343,14.2828361861346,14.2812339269689,1.93472197991255,0.166690941686525,FALSE
2930,110,20160511,2016,59.983,-48.8992,501.1,2.37,14.4076021972331,14.4074951369725,1.92874497874061,0.194705993786626,FALSE
2931,110,20160511,2016,59.983,-48.8992,382,2.491,15.0596863901634,15.0595289821653,1.89789464573949,0.351773961252487,FALSE
2932,110,20160511,2016,59.983,-48.8992,260.2,2.563,15.5456853621687,15.5449735961911,1.87553912376195,0.472602456357993,FALSE
2933,110,20160511,2016,59.983,-48.8992,172.8,2.714,15.8803740212511,15.8592372083377,1.85986580751461,0.729545218772677,FALSE
2934,110,20160511,2016,59.983,-48.8992,101.9,2.991,16.752229427489,16.7513410329535,1.82232124493041,1.36581003255102,FALSE
2935,110,20160511,2016,59.983,-48.8992,53.6,3.103,17.0187821487789,17.0153443505772,1.81089936324961,1.66952405549077,FALSE
2936,110,20160511,2016,59.983,-48.8992,26.1,3.148,17.0411083810593,17.0392636502224,1.81000170062555,1.79023944912892,FALSE
2937,110,20160511,2016,59.983,-48.8992,2.9,3.268,17.2794129671891,17.276577133201,1.79995746146269,2.15514889495507,FALSE
2938,111,20160511,2016,60.175,-48.6747,2889.6,1.733,16.8933767536126,14.091089031213,1.73299999767552,5.4032100969487e-18,TRUE
2939,111,20160511,2016,60.175,-48.6747,2841.6,1.743,16.762178088352,14.1063597532441,1.74299999760514,5.73533676115743e-18,TRUE
2940,111,20160511,2016,60.175,-48.6747,2760.4,1.683,17.5560627428329,14.0160861528224,1.68299999809734,3.62011434301694e-18,TRUE
2941,111,20160511,2016,60.175,-48.6747,2660.3,1.55,19.3469827073082,13.7632106979915,1.5499999987177,1.64428656919105e-18,TRUE
2942,111,20160511,2016,60.175,-48.6747,2537.3,1.237,23.8537007573476,13.0907546414514,1.23699999820801,3.21122776518125e-18,TRUE
2944,111,20160511,2016,60.175,-48.6747,2241.2,1.164,24.8451597090209,12.6805981277926,1.16399999926456,5.40865033770984e-19,TRUE
2945,111,20160511,2016,60.175,-48.6747,2061.3,1.114,25.5283364504633,12.3812334771895,1.11399999934597,4.2774906475915e-19,TRUE
2946,111,20160511,2016,60.175,-48.6747,1860.8,1.125,25.377788711618,12.4484659165981,1.12499999933804,4.38193449407553e-19,TRUE
2947,111,20160511,2016,60.175,-48.6747,1658.1,1.206,24.2737697464479,12.9202550154221,1.2059999989442,1.11471434959747e-18,TRUE
2948,111,20160511,2016,60.175,-48.6747,1462.5,1.484,20.5821116756168,14.3151750835125,1.48399999923697,5.82222024363561e-19,TRUE
2949,111,20160511,2016,60.175,-48.6747,1260.7,1.474,20.7110289233785,14.2678987138745,1.47399999925729,5.51610729807059e-19,TRUE
2950,111,20160511,2016,60.175,-48.6747,1059.9,2.241,15.315447535744,15.3146798033538,1.8860529132795,0.125987434371373,FALSE
2951,111,20160511,2016,60.175,-48.6747,880.4,2.33,14.1748424106242,14.172230409101,1.93993555604174,0.152150270440469,FALSE
2952,111,20160511,2016,60.175,-48.6747,710,2.394,14.4925473031172,14.4918336101199,1.92464975535748,0.220289652145989,FALSE
2953,111,20160511,2016,60.175,-48.6747,558.1,2.499,14.933141032376,14.9324841987161,1.90378660991275,0.354278979739153,FALSE
2954,111,20160511,2016,60.175,-48.6747,428.8,2.529,15.261309582159,15.2477453032374,1.88816629861993,0.410667832824482,FALSE
2955,111,20160511,2016,60.175,-48.6747,309.5,2.562,15.4039753552921,15.4010881387312,1.88193307766323,0.462491018856608,FALSE
2962,115,20160511,2016,60.4627,-48.3927,138.6,3.174,17.037027443233,17.0263690216979,1.80991761924556,1.8607207414847,FALSE
2963,115,20160511,2016,60.4627,-48.3927,99.5,3.251,17.2717179905924,17.2579872824209,1.79996247548952,2.1055098975375,FALSE
2967,115,20160511,2016,60.4627,-48.3927,49.1,3.49,17.6781422421086,17.6770083561311,1.78349419124858,2.91216207530235,FALSE
2969,115,20160511,2016,60.4627,-48.3927,29.4,3.458,17.6343122458981,17.628421710125,1.78515667584515,2.79840478716943,FALSE
2970,115,20160511,2016,60.4627,-48.3927,18.7,3.574,17.611725475735,17.600147949624,1.78592094392459,3.19722671077551,FALSE
2972,115,20160511,2016,60.4627,-48.3927,3.8,3.49,17.6781422421086,17.6770083561311,1.78349419124858,2.91216207530235,FALSE
2993,126,20160511,2016,60.5728,-48.2373,144.1,3.446,17.5946484325682,17.5942724118519,1.78694890916663,2.75245052199541,FALSE
2994,126,20160511,2016,60.5728,-48.2373,99.8,3.51,17.6472809773284,17.6461351781632,1.78476113903429,2.97644912738627,FALSE
2996,126,20160511,2016,60.5728,-48.2373,58.8,3.435,17.5367614376808,17.5366990262787,1.78934569183388,2.70817810198571,FALSE
3000,126,20160511,2016,60.5728,-48.2373,19.3,3.555,17.5876529628666,17.5874158531594,1.78724114498939,3.12497136946843,FALSE
3002,126,20160511,2016,60.5728,-48.2373,4.4,3.61,17.6506474480383,17.6491383995418,1.78461228177882,3.33204032183272,FALSE
3003,130,20160511,2016,60.3613,-48.4452,1017.3,2.599,15.5679705915984,15.5676812050688,1.87454008114421,0.524842174028538,FALSE
3004,130,20160511,2016,60.3613,-48.4452,911.4,2.723,15.9099887047641,15.9091259832549,1.85913848574941,0.74625671580332,FALSE
3005,130,20160511,2016,60.3613,-48.4452,758.4,2.579,15.4013684517313,15.4012315884986,1.88213320515228,0.485623329761339,FALSE
3006,130,20160511,2016,60.3613,-48.4452,600,2.675,15.934601164588,15.9299916805669,1.85793142135637,0.667601062206722,FALSE
3007,130,20160511,2016,60.3613,-48.4452,470.7,2.896,16.3347027681595,16.3163135730356,1.8398746257964,1.1154008060367,FALSE
3008,130,20160511,2016,60.3613,-48.4452,351.9,2.835,16.357137360492,16.3567599911876,1.8394215266111,0.991176496675363,FALSE
3009,130,20160511,2016,60.3613,-48.4452,249.4,2.862,16.3591469930136,16.3589307849057,1.83933851656587,1.0458365096997,FALSE
3010,130,20160511,2016,60.3613,-48.4452,148,2.89,16.4982266925166,16.4978778112606,1.83328415431736,1.11664837851677,FALSE
3011,130,20160511,2016,60.3613,-48.4452,100.6,2.937,16.616327450534,16.6157321252532,1.82817055765324,1.22950273221502,FALSE
3014,130,20160511,2016,60.3613,-48.4452,49.8,2.971,16.7079421885925,16.7031617312749,1.82410694465606,1.31536368039615,FALSE
3017,130,20160511,2016,60.3613,-48.4452,20.2,3.067,16.9376638287162,16.9341591198642,1.81433570538503,1.56916783500322,FALSE
3019,130,20160511,2016,60.3613,-48.4452,2.3,3.115,16.8946890724356,16.8905514760883,1.81614410659419,1.68702663183501,FALSE
3020,135,20160512,2016,60.2982,-48.5543,2746.1,1.594,18.7490521506382,13.8535943299866,1.59399999848009,2.31012160927098e-18,TRUE
3021,135,20160512,2016,60.2982,-48.5543,2681.5,1.383,21.9000637135387,13.8344198328237,1.38299999931894,4.63846787885163e-19,TRUE
3022,135,20160512,2016,60.2982,-48.5543,2581.9,1.305,22.9381000766178,13.4478434615793,1.30499999042226,9.17331022526365e-17,TRUE
3023,135,20160512,2016,60.2982,-48.5543,2461,1.35,22.3374180997102,13.6733342060903,1.34999996885161,9.70222384988663e-16,TRUE
3024,135,20160512,2016,60.2982,-48.5543,2321.6,1.284,23.2199227538049,13.339853895521,1.28399999448814,3.03806455952601e-17,TRUE
3025,135,20160512,2016,60.2982,-48.5543,2169.5,1.358,22.231132791979,13.712678946208,1.35799996178358,1.46049467494085e-15,TRUE
3026,135,20160512,2016,60.2982,-48.5543,2001,1.379,21.9529214736394,13.815055002982,1.37899999931997,4.62435106941502e-19,TRUE
3027,135,20160512,2016,60.2982,-48.5543,1809.9,1.441,21.1390145325602,14.1116979970627,1.44099999929468,4.97470699078299e-19,TRUE
3028,135,20160512,2016,60.2982,-48.5543,1609.7,1.616,18.452095738934,13.8962127157264,1.61599999836925,2.65935853121997e-18,TRUE
3029,135,20160512,2016,60.2982,-48.5543,1360.2,2.297,15.7206367961367,15.7202653481046,1.86763845696325,0.184351334638895,FALSE
3030,135,20160512,2016,60.2982,-48.5543,1212.2,2.244,15.3245051948406,15.3224847956585,1.88560008632483,0.128450498122371,FALSE
3031,135,20160512,2016,60.2982,-48.5543,1011.6,2.404,14.7696445323751,14.768960268281,1.9114735823418,0.242582272091223,FALSE
3032,135,20160512,2016,60.2982,-48.5543,830.5,2.416,14.6008421830024,14.6006561133407,1.91949318032416,0.246519021984612,FALSE
3033,135,20160512,2016,60.2982,-48.5543,659.3,2.486,14.9944460939895,14.993671442469,1.90091691390603,0.342322217633239,FALSE
3034,135,20160512,2016,60.2982,-48.5543,510.4,2.722,15.8919612398783,15.8915698863971,1.85995680579204,0.743118468680261,FALSE
3035,135,20160512,2016,60.2982,-48.5543,370,2.651,15.8066272913647,15.8065218924127,1.86378295939619,0.619710669017015,FALSE
3036,135,20160512,2016,60.2982,-48.5543,250.3,2.787,16.1199420287979,16.1174688639509,1.84977366669951,0.87839319983189,FALSE
3038,135,20160512,2016,60.2982,-48.5543,99.7,2.727,15.9185828002462,15.9183444117673,1.8587735176924,0.753817224580228,FALSE
3039,135,20160512,2016,60.2982,-48.5543,50.1,2.8,16.0332173188748,16.0327711827492,1.85367033497685,0.895539834902833,FALSE
3041,135,20160512,2016,60.2982,-48.5543,17.9,2.788,16.1215285472085,16.1171336548571,1.84964734509964,0.880505704958552,FALSE
3042,135,20160512,2016,60.2982,-48.5543,2.6,2.797,16.2579940384227,16.2577768863153,1.84376441302423,0.908658084277043,FALSE
3067,149,20160512,2016,59.863,-49.0318,3162.5,1.935,14.3338909606858,14.3337671393191,1.93229711694548,7.3055768063894e-06,FALSE
3068,149,20160512,2016,59.863,-49.0318,2948.7,1.528,20.0190339940492,14.5228643118958,1.52799999899824,1.00351822061421e-18,TRUE
3069,149,20160512,2016,59.863,-49.0318,2698.3,1.077,26.0356384989731,12.1491579137927,1.07699999935885,4.11067371400631e-19,TRUE
3070,149,20160512,2016,59.863,-49.0318,2467.4,0.987,27.2742754009787,11.5443130536056,0.987000002531336,6.40765984685988e-18,TRUE
3071,149,20160512,2016,59.863,-49.0318,2147.9,1.169,24.7770106497967,12.7096757432308,1.16899999924566,5.69025370789628e-19,TRUE
3072,149,20160512,2016,59.863,-49.0318,1945.9,1.241,23.7996109147628,13.1123816390941,1.24099999805144,3.79689551448364e-18,TRUE
3073,149,20160512,2016,59.863,-49.0318,1820.1,1.003,27.0536968299267,11.656175884137,1.00300000569819,3.24694189734946e-17,TRUE
3074,149,20160512,2016,59.863,-49.0318,1688.9,1.158,24.9269812383942,12.6455039544838,1.15799999928332,5.13629019040242e-19,TRUE
3075,149,20160512,2016,59.863,-49.0318,1569.1,1.495,20.4407177650698,14.3671608881733,1.49499999920591,6.30577366546149e-19,TRUE
3076,149,20160512,2016,59.863,-49.0318,1451,1.781,16.2666203181154,14.162757785034,1.78099999724994,7.56283343385231e-18,TRUE
3077,149,20160512,2016,59.863,-49.0318,1330.5,2.199,16.1199380066232,16.1194994146641,1.84983342117254,0.121917299770071,FALSE
3078,149,20160512,2016,59.863,-49.0318,1208.3,2.161,15.6303719363115,15.6302386784397,1.87171838405836,0.0836838533218078,FALSE
3079,149,20160512,2016,59.863,-49.0318,1088.4,2.33,14.1748424106242,14.172230409101,1.93993555604174,0.152150270440469,FALSE
3080,149,20160512,2016,59.863,-49.0318,967.2,2.244,15.3245051948406,15.3224847956585,1.88560008632483,0.128450498122371,FALSE
3081,149,20160512,2016,59.863,-49.0318,851.1,2.309,15.7979266579881,15.7971781199233,1.86415424333344,0.197887747224247,FALSE
3082,149,20160512,2016,59.863,-49.0318,730,2.285,15.5451003781491,15.5446844168811,1.87557438249453,0.167629336269738,FALSE
3083,149,20160512,2016,59.863,-49.0318,611.7,2.407,14.8453814516214,14.8448429576246,1.90790870347452,0.249092122267488,FALSE
3084,149,20160512,2016,59.863,-49.0318,488.5,2.526,15.160538564138,15.1604985535489,1.89321760256052,0.40041356250926,FALSE
3085,149,20160512,2016,59.863,-49.0318,371,2.482,15.3517999706598,15.3491980097086,1.88433063686641,0.357208667628507,FALSE
3086,149,20160512,2016,59.863,-49.0318,250.7,2.576,15.4414305670575,15.4410681032788,1.88029603093259,0.484004012576142,FALSE
3087,150,20160512,2016,59.6167,-49.3205,3350.4,1.958,14.3565768448767,14.3558187593293,1.93118350534284,0.000719124385697483,FALSE
3088,150,20160512,2016,59.6167,-49.3205,3199.1,1.773,16.3705414310536,14.1510700303914,1.77299999733813,7.08554156515358e-18,TRUE
3089,150,20160512,2016,59.6167,-49.3205,2849.9,1.163,24.8587934213855,12.6747643823228,1.16299999926797,5.35869859970641e-19,TRUE
3090,150,20160512,2016,59.6167,-49.3205,2499.4,1.182,24.5999786417216,12.7845750430155,1.18199999917835,6.75105937026325e-19,TRUE
3091,150,20160512,2016,59.6167,-49.3205,2248.2,1.108,25.6105082877229,12.344225551455,1.10799999934919,4.23560108881407e-19,TRUE
3092,150,20160512,2016,59.6167,-49.3205,1931.1,1.155,24.9679091667239,12.6278739466781,1.15499999929132,5.02221682566506e-19,TRUE
3093,150,20160512,2016,59.6167,-49.3205,1797.5,1.275,23.3409715520258,13.2929741989882,1.27499999562963,1.91001092815771e-17,TRUE
3094,150,20160512,2016,59.6167,-49.3205,1691.2,1.308,22.8979139371264,13.4631177840104,1.30799998963049,1.07526777371868e-16,TRUE
3095,150,20160512,2016,59.6167,-49.3205,1570.4,1.783,16.2406751391715,14.165666820719,1.78299999722667,7.69138520859152e-18,TRUE
3096,150,20160512,2016,59.6167,-49.3205,1452.1,2.237,15.3043135901048,15.3039045717594,1.88657504185949,0.122797651287781,FALSE
3097,150,20160512,2016,59.6167,-49.3205,1329.6,2.277,15.4129119393335,15.4122363785303,1.8815895354627,0.156349435465601,FALSE
3098,150,20160512,2016,59.6167,-49.3205,1215.1,2.27,15.3956294492708,15.3926861161058,1.88231317796414,0.150301071980265,FALSE
3099,150,20160512,2016,59.6167,-49.3205,1091.2,2.145,15.3677353969301,15.3675273682262,1.88367071003992,0.0682929977910412,FALSE
3100,150,20160512,2016,59.6167,-49.3205,972.5,2.278,15.4142298964258,15.4135538741866,1.88152927778981,0.157189033569871,FALSE
3101,150,20160512,2016,59.6167,-49.3205,851.5,2.25,15.3431648143365,15.3378454632228,1.88464668610333,0.133483043975278,FALSE
3102,150,20160512,2016,59.6167,-49.3205,733.3,0,66.0566571493671,0.557536948068567,0.0131997845699728,0.000174234312693691,TRUE
3103,150,20160512,2016,59.6167,-49.3205,610.5,2.338,14.3210120835083,14.3205679676816,1.93290974701451,0.164098113063846,FALSE
3104,150,20160512,2016,59.6167,-49.3205,491.1,2.389,14.6106244076482,14.6102915919603,1.91902305965766,0.220878324453551,FALSE
3105,150,20160512,2016,59.6167,-49.3205,372,2.482,15.3517999706598,15.3491980097086,1.88433063686641,0.357208667628507,FALSE
3106,150,20160512,2016,59.6167,-49.3205,251.4,2.65,15.3774439607204,15.3771855130951,1.88322453956829,0.587944606720253,FALSE
3107,165,20160513,2016,58.642,-50.416,3565.1,1.988,14.6396162231756,14.6394057868086,1.91764759977652,0.00494946021720475,FALSE
3108,165,20160513,2016,58.642,-50.416,3501.8,1.843,15.4471796807193,14.1953898543806,1.84299999902128,9.57890653340622e-19,TRUE
3109,165,20160513,2016,58.642,-50.416,3428.6,1.814,15.8154108233806,14.1479282979054,1.81399999908754,8.32579395595319e-19,TRUE
3110,165,20160513,2016,58.642,-50.416,3320.8,1.558,19.2379542793073,13.7803509472987,1.55799999867712,1.74999923081184e-18,TRUE
3111,165,20160513,2016,58.642,-50.416,3201.3,1.255,23.6105106763855,13.1874326053595,1.25499999733026,7.12753648326349e-18,TRUE
3112,165,20160513,2016,58.642,-50.416,3060.6,1.171,24.7497602136702,12.721264475713,1.17099999923714,5.81951649073289e-19,TRUE
3113,165,20160513,2016,58.642,-50.416,2900.8,1.142,25.1453922953378,12.5508303671383,1.14199999931769,4.65541160283244e-19,TRUE
3114,165,20160513,2016,58.642,-50.416,2710.6,1.225,24.0161280109862,13.0253701375366,1.22499999857832,2.02116485627962e-18,TRUE
3115,165,20160513,2016,58.642,-50.416,2501.9,1.135,25.2410443854188,12.5089043688372,1.13499999932758,4.52145532469126e-19,TRUE
3116,165,20160513,2016,58.642,-50.416,2268.8,1.193,24.4503637594202,12.8471731029659,1.19299999909336,8.22004316878322e-19,TRUE
3117,165,20160513,2016,58.642,-50.416,2021.2,1.157,24.9406226205436,12.6396334527704,1.15699999928608,5.09678010710464e-19,TRUE
3118,165,20160513,2016,58.642,-50.416,1769.9,2.365,14.3669138782126,14.3645196675597,1.93063662353973,0.18867154280997,FALSE
3119,165,20160513,2016,58.642,-50.416,1530,2.358,14.3386075395676,14.3377251171528,1.93204692258282,0.181436024161168,FALSE
3120,165,20160513,2016,58.642,-50.416,1290.1,2.308,15.7747138440146,15.7746375284084,1.86521569277148,0.196057942727842,FALSE
3121,165,20160513,2016,58.642,-50.416,1069.9,2.354,14.3645676035921,14.3641477505724,1.93080818956134,0.179091308422353,FALSE
3122,165,20160513,2016,58.642,-50.416,872.3,2.404,14.7696445323751,14.768960268281,1.9114735823418,0.242582272091223,FALSE
3123,165,20160513,2016,58.642,-50.416,680.2,2.377,14.5747950704069,14.574460623807,1.92073017492352,0.208182153275319,FALSE
3124,165,20160513,2016,58.642,-50.416,509.2,2.43,14.6412716590821,14.6410646714375,1.91756901815135,0.262585511158368,FALSE
3125,165,20160513,2016,58.642,-50.416,359.8,2.516,15.1257047480222,15.1248398452416,1.89480723396517,0.385880452574004,FALSE
3126,165,20160513,2016,58.642,-50.416,222.7,2.69,15.7779152661893,15.7772563817048,1.86505485590772,0.68053449076143,FALSE
3127,165,20160513,2016,58.642,-50.416,101,3.091,16.9941465036282,16.9885427251733,1.81187912359357,1.63615021645874,FALSE
3128,165,20160513,2016,58.642,-50.416,50.6,3.029,16.8432951953532,16.8422692126412,1.81842437696787,1.46549333907964,FALSE
3129,165,20160513,2016,58.642,-50.416,26.4,3.105,17.0217902801153,17.021347068233,1.81085928621511,1.67480018707568,FALSE
3130,165,20160513,2016,58.642,-50.416,2.6,3.062,16.9277630499692,16.9174087312109,1.81455671816303,1.55611474140019,FALSE
3155,180,20160513,2016,58.2055,-50.892,3601,1.946,14.3409970355528,14.3404742684532,1.93194222207384,0.000197621120221098,FALSE
3156,180,20160513,2016,58.2055,-50.892,3521.5,1.765,16.4746835303526,14.1392921767549,1.76499999741871,6.66304352628421e-18,TRUE
3157,180,20160513,2016,58.2055,-50.892,3430.1,1.678,17.622721262066,14.0081626611835,1.67799999813027,3.49589165848042e-18,TRUE
3158,180,20160513,2016,58.2055,-50.892,3320.2,1.492,20.4792370528227,14.3529852127901,1.49199999921549,6.15451779023414e-19,TRUE
3159,180,20160513,2016,58.2055,-50.892,3199.4,1.181,24.6135883542634,12.7788492062063,1.18099999918464,6.64805776874576e-19,TRUE
